,name,symbols,number_of_values,first_year,volumme,return_2014,return_2015,return_2016,return_2017,return_2018,return_2019,return_2020,return_2021,vol_2014,vol_2015,vol_2016,vol_2017,vol_2018,vol_2019,vol_2020,vol_2021,correlation_CAC40,correlation_NASDAQ,correlation_SP500,correlation_DAX,correlation_NIKKEI,correlation_MSCI World,correlation_EURO STOX 600
273,HSBC MSCI Em Mkts Sm Cp ESG ETF USD Acc,1rTHESS,467,2022,499.16059957173445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7565465287027311,0.9362542378768279,0.9397439619422568,0.8901984378670171,0.9417514282717293,0.9319933631717017,0.8716325032516344
274,Amundi CAC 40 ETF Dist,1rTCAC,2561,2014,139544.12651308082,0.06584818499906339,0.06427792008325928,0.08383433982675577,0.07116896680417341,0.07962527328485475,0.08940723849837233,0.13023543761667425,0.07487932567701516,0.14747779462794197,0.1491860395822397,0.14599046019985362,0.15151977901185895,0.16040335011798326,0.16960974782920168,0.15430493298721518,0.1063086433188018,0.9957094885233957,0.8590733576166044,0.9113329131225643,0.9583846487766153,0.9451486082785976,0.9247599220604252,0.9702901488568884
275,BNPP Easy EUR Corp Bond SRI PAB ETF,1rTSRIC,1431,2019,6911.3787561146055,0.0,0.0,0.0,0.0,0.0,-0.014505964651455587,-0.019159450686876557,-0.03440100219223978,0.0,0.0,0.0,0.0,0.0,0.06784729736000777,0.07386862279207405,0.07953962299903833,-0.4486060425043641,-0.1330221192503213,-0.29241788495453097,-0.22029837614663064,-0.39089019380207235,-0.21209767702285787,-0.30374211203913604
276,SPDR® Blmbrg EUR Corp Bd ETF,1rTEUCO,2557,2014,1597.916308173641,-0.0069604180229401146,-0.006715639977359596,-0.009565856661843956,-0.012257369621307341,-0.01321424743029399,-0.022034593919802243,-0.0283127408280884,-0.045157299112499244,0.04969750878990366,0.0504316480640423,0.05188931285687806,0.054870697357323396,0.05917339502329391,0.06057883771529218,0.06520436420657483,0.06699275857403429,-0.4857510944406243,-0.24148784573028154,-0.32431745525610856,-0.34930977939709656,-0.4330276016296816,-0.2843220541709071,-0.39294385077797844
277,Amundi Corporate Green Bd ETF Acc,1rTPLAN,772,2021,1446.2240932642487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01430112772861529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07053317647503875,0.04025437431989651,0.6164403084850636,0.5047275559880432,0.28038598279445975,0.12053682706507686,0.5819377238233163,0.4692594322749075
278,Amundi MSCI Smrt CtsESG ScrnUCITS ETFAcc,1rTSCITY,1235,2019,286.1587044534413,0.0,0.0,0.0,0.0,0.0,0.025678629265054452,0.022451505440324922,-0.056590600192582996,0.0,0.0,0.0,0.0,0.0,0.15464248811360093,0.1582662461024556,0.06992789159278663,0.3557813647321417,0.5702252549009428,0.4613806995238724,0.4694205644942846,0.2682394646975913,0.5578250116223855,0.4921817777398936
279,Lyxor ESG Euro High Yield (DR) ETF,1rTYIEL,2553,2014,1749.9334116725422,-0.01716919648655184,-0.016044838142734174,-0.012861196321267008,-0.018916682795479377,-0.016737446775356553,-0.018316265659270272,-0.012048485909400226,-0.03167951893281441,0.06419847359867216,0.06479171373780589,0.06633461979253673,0.06858971943902652,0.07346583164612956,0.07933887663963217,0.08386295520679556,0.08392269165429872,-0.6251712605787227,-0.6425465196871971,-0.6803421733560161,-0.5250905684947897,-0.6394317261905612,-0.6224132810289392,-0.48847280167754764
280,BNPP E MSCI Em SRI SSrPAB5%Cpd ETF Cap,1rTEMSR,2057,2016,1632.3291200777833,0.0,0.0,0.04805556245694389,0.03900767989769339,0.030618541552572046,0.03876999163519093,0.050384424042915564,-0.06016169359655072,0.0,0.0,0.18871861626424294,0.1881281723913982,0.19384678127114705,0.209567739301414,0.22421654023242585,0.09669285549918687,0.6618819106824387,0.7381647421888757,0.7188011202685917,0.7124729348709556,0.6561122653710301,0.7835590561355069,0.7247479083353529
281,IndexIQ Factors Sust Corp EUR Bd ETF D,1rTIQEC,1824,2017,756.7094298245614,0.0,0.0,0.0,-0.01149418092698649,-0.011624688858625866,-0.017852800404865057,-0.01918535675467878,-0.02918085244960948,0.0,0.0,0.0,0.04123936516116832,0.04296371177124396,0.04439768470483062,0.04835698512074699,0.0520216607071261,-0.6022962065920279,-0.4338811264033915,-0.5257706859717517,-0.4915593362234324,-0.5861459103774038,-0.45371673897560977,-0.4955010154131848
282,Amundi EUR Corp Bd PAB NetZeroAmbtETFAcc,1rTCRP,2556,2014,3118.672143974961,0.003323484242897366,0.0034516118271815336,0.00017101430852751938,-0.0014346904004314918,-0.001550795534095611,-0.010039783058482948,-0.01530147193883626,-0.029622578856315356,0.0501719600534615,0.05093091032637851,0.052589083762027145,0.05600312504714113,0.06051372986741363,0.06242042565029404,0.06767922018856705,0.07217220332091383,-0.052910828368211905,0.2452759170549335,0.1718678231406523,0.10490659961539367,0.051176428165567577,0.19938988148385628,0.01248982755323114
283,Amundi ETF MSCI France,1rTCF1,2556,2014,599.2570422535211,0.08958426992146577,0.08738504752778707,0.10444451153854883,0.08819700870636976,0.09247251356798465,0.09962752004975826,0.13714555509869275,0.0815668064953108,0.142569747332611,0.143838302351443,0.14247995264046562,0.14484792774227692,0.1540225587638948,0.1635103197732375,0.149429953997811,0.09777357612364315,0.9808959829847985,0.9259500890321561,0.9606201270932005,0.955200970607909,0.9587845349742463,0.958956358839334,0.9288083726310101
284,UBS(Lux)FS Blmbg US LiqCorp USD Adis,1rAUEF9,1351,2016,315.43745373797185,0.0,0.0,-0.0058307575209525335,-0.009687644861998242,0.008521972326190045,-0.01995840837364138,-0.022077331543543667,-0.022325904228873063,0.0,0.0,0.07729422771484439,0.08412847005246982,0.09052767956775014,0.07285613392384986,0.07503274234100527,0.07608947588098197,-0.4039970773150979,-0.23707377558830645,-0.27590660827636676,-0.35258626369115326,-0.4438351555995269,-0.2830527225554848,-0.3286888151223019
285,UBS ETF BBG EA LiqCorp 1-5Yr EUR A-d,1rAUEF6,2129,2016,950.0582433067168,0.0,0.0,-0.00496174326399913,-0.00684095401393947,-0.007420621406297278,-0.01140453931134912,-0.013353611839928376,-0.02247322729496585,0.0,0.0,0.03391169631992447,0.03584221894115926,0.03876953692565578,0.04139230627460079,0.04562558989169327,0.049057786923103704,-0.5276637930492926,-0.3212433785487141,-0.4083263267736436,-0.37727865928366633,-0.4718831352218724,-0.33925438176651246,-0.42084585092191384
286,Amundi PEA MSCI Emerg Asia ESG Lead ETF,1rTPAASI,1375,2019,20873.53309090909,0.0,0.0,0.0,0.0,0.0,0.036292580329300966,0.01896921843438956,-0.05963089906110025,0.0,0.0,0.0,0.0,0.0,0.15627894337312867,0.16126545012510698,0.07403107921085786,0.34520613637992414,0.6578167489223996,0.5276959568981088,0.46184762576658217,0.40772102136425936,0.5953098770317922,0.47105359486110965
287,UBS(Lux)FS Blmbg US LiqCorpEURH Aacc,1rAUEF0,1870,2016,471.0711229946524,0.0,0.0,-0.0012568407012808992,-0.0013671375237926766,0.002032855186821563,-0.01577267329616617,-0.0363948184640271,-0.04680940104599584,0.0,0.0,0.08697707593265257,0.09352527021244174,0.10173229616683309,0.09896786734107073,0.08650610269365464,0.09164114058878434,-0.187448269170326,0.09824288508026274,0.006787758609500746,-0.052857367718996975,-0.118235979637168,0.03695450832536042,-0.0679218828639887
288,SPDR® MSCI Europe Energy ETF,1rTSTN,2557,2014,2430.8028940164254,0.10211149594830794,0.1074522656929783,0.12514592408897324,0.116641179645009,0.10704306086844319,0.1265133530047801,0.24308207223391026,0.23330334230932115,0.24114450624594022,0.24249166371940373,0.24735714658262076,0.26069056355666065,0.27817001542486225,0.29983529011605103,0.2085353225501823,0.16415342634764143,0.8114077172466783,0.5728469209708051,0.6634010984120593,0.6889433814488614,0.7152195113659713,0.6595402005713327,0.7407508327820165
289,Amundi Euro Govt Bd 10-15Y ETF Acc,1rTMTE,2552,2014,1662.17868338558,0.0014954705045950908,-0.00046475198062567106,-0.0081027908127427,-0.006587822284949372,-0.009517868858897287,-0.030819543257964675,-0.054046157616186724,-0.07691258036687072,0.08966396582199901,0.09028031974864391,0.09170313696956635,0.0976686807446287,0.10505223780027328,0.09990763247410704,0.0981069359287768,0.10447470666767654,-0.18849045772678152,0.1300264349038289,0.043528366676781206,-0.06134373888907821,-0.09952550933177329,0.053442915999724824,-0.15352909147209015
290,Amundi Glb Aggt Green Bd ETF Acc,1rTCLIM,1934,2017,3538.897621509824,0.0,0.0,0.0,-0.00475599712266123,-0.00355710121457,-0.022193146251197008,-0.03898540106610323,-0.050559017174657106,0.0,0.0,0.0,0.07268309518434236,0.07744832332488834,0.07126059152871018,0.06925939551849299,0.07707203748991967,-0.43184472276566355,-0.04637366736508848,-0.18051661972663172,-0.28229849145009234,-0.32911679516919945,-0.16223507626819633,-0.3117715249555858
291,Amundi IS Gvt Bd Lwst Rtd Er InvGr ETF-C,1rTX1G,2554,2014,2961.767815191856,0.00351497378806286,0.0023111860611825584,-0.002634849749913184,-0.0018067159339939928,-0.003426313357979898,-0.01878440802623077,-0.035854331164294796,-0.053406808615980364,0.06704320259568125,0.06769151671418704,0.06950093541408116,0.07412458825632111,0.07980814707128078,0.0764325879785632,0.07600256372128342,0.08075499936040734,-0.056526557987754245,0.25982834631987634,0.17690758872392226,0.072926483154269,0.04479343360152149,0.19112541129189553,-0.02053174462654292
292,Amundi Euro Corp Bd ExFcl ESG ETF Acc,1rTCNB,2554,2014,624.2877838684417,0.0011439568859815724,0.0011704988427714397,-0.003355627913002711,-0.005249588586478002,-0.0052867592133999195,-0.013271444148003887,-0.018847768984965027,-0.034358114193499226,0.05059516260625924,0.051367358328171624,0.051970471670280134,0.05508767197240319,0.05934468568580445,0.06146588145997263,0.06643515263079168,0.06975676265562986,-0.20595781059827475,0.08446970832116614,0.00881224958091197,-0.04615487022532029,-0.11757121057007133,0.03974416975669249,-0.13417314925509072
293,Lyxor iBoxx EUR Liq Hi Yld BB ETF C EUR,1rTHYBB,2404,2015,1089.2591514143094,0.0,0.024058840230538957,0.02187363380950044,0.016290930502827233,0.019398966952657422,0.013902848859014879,0.018968894798685895,-0.0005085190002940506,0.0,0.06056772797532726,0.06246571055518514,0.06480107191729827,0.06898114729457155,0.07313199980947055,0.0769046679988247,0.07400064658459557,0.7545391075598488,0.844039910267268,0.843628063967701,0.8363323761213519,0.7575084428319139,0.8646586715806865,0.7498797781901136
294,IndexIQ Factors Sust Sov EUR Bd ETF D,1rTIQEG,1827,2017,832.8456486042693,0.0,0.0,0.0,-0.015181342427435383,-0.016010587896170513,-0.029220135521291192,-0.043370618810543854,-0.059985828889981004,0.0,0.0,0.0,0.06417910582695448,0.06687177978887453,0.06518482633757834,0.06591132719680544,0.06975779320103805,-0.597511585171595,-0.2832368397091511,-0.41359045348356815,-0.46855600542088394,-0.5404845359468327,-0.36473793844116753,-0.4739784947523469
295,Amundi Euro Govt Bd 15+Y ETF Acc,1rTMTF,2557,2014,1337.9080954243254,-0.0011972678479007894,-0.00406404764272632,-0.01596986252809145,-0.01168542304441387,-0.018462162933517778,-0.053679725904728325,-0.0967469653231407,-0.13116744971769767,0.1376368895267405,0.13865048127279597,0.13928479975589203,0.14767607631940965,0.1586511284949699,0.14671671566860728,0.1313500818964707,0.13546200605563005,-0.2423844892816376,0.08003557079435868,-0.009999513798759557,-0.12900120243375512,-0.16836934116689806,-0.002178645695655593,-0.20201858280861623
296,SPDR® Blmbrg EUR Aggt Bd ETF,1rTEAGG,2561,2014,1277.0890277235455,-0.008701234438608695,-0.009296620267604236,-0.01345433753964609,-0.013959737947051593,-0.01617430305608657,-0.029160274526386195,-0.042720768029226475,-0.05841772059878671,0.05603623250250601,0.05679819032617276,0.05837407037350004,0.06231435006899904,0.06712427396436006,0.06562172241218357,0.0666985805314058,0.07098812361622601,-0.5022726406307805,-0.21563736759736038,-0.3060250290960218,-0.3782050169293594,-0.43340594382756625,-0.2813922232095743,-0.4269255272400113
297,Amundi Euro Govt Bd 7-10Y ETF Acc,1rTMTD,2557,2014,2291.2444270629644,0.0019389577953385574,0.0006684798827251294,-0.005599779669624037,-0.005732201333653178,-0.008621873586993567,-0.024516409357644677,-0.03903423419653498,-0.055706844139346054,0.06547550972686401,0.06604915217810599,0.06687303112778381,0.07132286293452306,0.07665874274505743,0.07372064342626994,0.07561201518978819,0.0814744701196725,-0.17059387194224201,0.15978795823666678,0.07217620678255926,-0.04227808924623412,-0.08355689826247789,0.08139581608701815,-0.13702578522586212
298,Amundi IS Euro AGG SRI ETF DR,1rTEGRI,1075,2020,4261.841860465116,0.0,0.0,0.0,0.0,0.0,0.0,-0.044692548105775914,-0.05081340005347638,0.0,0.0,0.0,0.0,0.0,0.0,0.07081504819360118,0.07476775293299018,-0.5794651882033099,0.09018920857391902,-0.26529645583650213,-0.27756995787280736,-0.41220691744893634,-0.11205061026826905,-0.3974529680314556
299,SPDR® Blmbrg 0-3 Yr EUR Corp Bd ETF,1rTSEUC,2498,2014,917.084067253803,-0.0024689604406609032,-0.002460941648354635,-0.002947546802784532,-0.0033019387463257624,-0.00326450253579097,-0.004183289613451477,-0.003545024378993288,-0.006640947758708028,0.014771953794594601,0.014814383956580149,0.015599668251751759,0.016663345315280943,0.018038216928316444,0.01965805044714228,0.021434576331014324,0.023471658905712,-0.6073828286450869,-0.5186057898340218,-0.5724062440504727,-0.4702784101375467,-0.5824142557416976,-0.5357791133859598,-0.49008766801606984
300,Amundi Euro Corporate SRI 0-3Y - DR ,1rTECRP3,1287,2019,4083.7707847707848,0.0,0.0,0.0,0.0,0.0,0.0038956746010451464,0.0038600240191523933,0.002092273900391393,0.0,0.0,0.0,0.0,0.0,0.026855091077923415,0.027868287865546813,0.03167102142342325,0.13716400589054895,0.450434722169431,0.3448920194613835,0.4327221393699452,0.28116252266807634,0.4214227426243706,0.3261205889286438
301,L&G Ecommerce Logistics ETF,1rAECOM,1691,2018,1610.4145476049675,0.0,0.0,0.0,0.0,0.1336794751299766,0.14795699960345535,0.13662740636203713,0.010489293226995629,0.0,0.0,0.0,0.0,0.214943556950431,0.2271463605279601,0.24548561010241665,0.1092661639183423,0.8289761948057213,0.958370403128279,0.9566123688387451,0.8590772311175157,0.8532837096053982,0.948666154454086,0.8584526316831851
302,The Travel UCITS ETF,1rTTRYP,696,2021,482.0761494252874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0760507433720175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10984467643126059,0.8273658339694614,0.7992087212936756,0.821447328992148,0.8545585452645951,0.7853990588209421,0.8344156885690619,0.8524002650794449
303,Amundi Euro Govt Bd 5-7Y ETF Acc,1rTMTC,2557,2014,1759.7391474384044,-0.0013065560670905434,-0.0022548922625744727,-0.006557074864347999,-0.006957208359293135,-0.007647487085879076,-0.017814301092182027,-0.027062261657666252,-0.039285023953205635,0.047051594209106415,0.04744888457221112,0.04843240994166083,0.051736663081329515,0.05578857711601819,0.0551625166953247,0.05814946154762877,0.06319714398794611,-0.325476879405066,-0.009107620149212046,-0.09835803677672117,-0.18622651039122162,-0.24116904985984763,-0.0820327508050618,-0.2630048586758356
304,AMUNDIEuro GovtTLTD GRN Bd UCITS ETFAcc,1rTCB3,2555,2014,1894.9976516634051,-0.0018507016287470396,-0.0030744580935394197,-0.00844380593293019,-0.0077965158574499005,-0.01006428482717172,-0.025122330585862548,-0.04166718501204792,-0.057454925693129766,0.06348036299982061,0.06404187839369407,0.0652919822470517,0.06962543109124636,0.07500768703624058,0.07208601621102703,0.07141732886523042,0.07673970377930452,-0.27502429711885107,0.047058999355916675,-0.042050113722293586,-0.14621365899126798,-0.18179316839952908,-0.028142977293087734,-0.22364302738223896
305,Amundi IS FltngRt$CorpESG ETF DR H EUR C,1rTAFLE,1836,2017,6506.928649237473,0.0,0.0,0.0,0.005869268462744981,0.0070032348880380395,0.009416341262471947,0.013756679511463065,0.015476068033675742,0.0,0.0,0.0,0.025615487912503378,0.026197531029206748,0.027909430635367244,0.027520966031969123,0.0280607111087818,0.500845692200079,0.39564836137049,0.45107529318551937,0.6443715621455998,0.6224327773116181,0.518402718562541,0.5637888471943875
306,Amundi UK Govt Infl Lnkd Bd ETF Dist,1rTGILI,2491,2014,131.38458450421518,0.02721195811867517,0.026190380315252518,0.006453938565418578,-0.02089078897025176,-0.022271114438857143,-0.04634099199389609,-0.07140291744377342,-0.11839456817544773,0.16912296987349634,0.17162081328359752,0.16277042926093638,0.1401286498274355,0.151070836017284,0.1542911036092551,0.16257651321577388,0.1613395469257507,0.1074589783595597,0.3309617191148887,0.26379404919312166,0.19854193246464588,0.10479967235141614,0.27153050383688215,0.07386669027064804
307,Amundi IS-Amundi Glb Agg Bd ETF DRH$,1rTGAHU,1633,2018,976.6564605021433,0.0,0.0,0.0,0.0,0.012211054019529604,0.0010124734943860944,-0.016103997934311293,-0.023024361559241712,0.0,0.0,0.0,0.0,0.06060958475496738,0.05703425319401938,0.05180351894347254,0.057954879296057416,-0.0789508422945148,0.35945927428933866,0.20894213744267093,0.11592359240432447,0.04030821358299572,0.24622321352596954,0.08343507718206616
308,Amundi IS Smart Factory ETF-D EUR,1rTSFTRY,929,2019,159.2368137782562,0.0,0.0,0.0,0.0,0.0,0.06438279560015212,0.05506636888285967,-0.08310101442109223,0.0,0.0,0.0,0.0,0.0,0.217615314978461,0.2234694680582489,0.12603911388885167,0.5815321105820064,0.9587179659825235,0.8624548874029434,0.7658457736139632,0.7883068533362675,0.907629956686755,0.7458608692276611
309,Amundi MSCI Korea ETF Acc,1rTKRW,2556,2014,3553.2910798122066,0.06057078918833689,0.061091050654598134,0.06900050531689378,0.03851946228708184,0.04175246811165676,0.06576989311946708,0.06418168043745875,-0.06128351974873204,0.20722388134135514,0.21010238853213936,0.21646027087644373,0.21429114272674504,0.22647563364026402,0.23894039300061828,0.2599808885246768,0.12768945887768784,0.7461534681245421,0.8359247603422889,0.8152506845368219,0.8263476984810953,0.7863043361320287,0.8482723184000304,0.7452003647273107
310,Amundi US Treasury 3-7Y ETF Dist,1rTUS37,2420,2014,238.5595041322314,-0.01060172584719488,-0.011871678067477942,-0.015179111221799981,0.0008121927528842063,0.014588034460469562,-0.004529547251379851,-0.01807396184097378,-0.007779021139893208,0.07733505579394369,0.078248486770441,0.08133829254296411,0.07369350822944472,0.0666499873556403,0.056919938948347924,0.047546068665159265,0.043912625777099756,-0.5246178866229302,-0.455315080876782,-0.4633290080788254,-0.5565053194909708,-0.5022240415973176,-0.5003043441343342,-0.4332343244185505
311,Amundi EUR Fl Rt Corp Bd ESG - DR ,1rTAFRN,2543,2014,7224.504128981518,0.003936547051458433,0.004109899497429169,0.0046020567088169715,0.004907998829769892,0.006652265645262186,0.008525135874768568,0.012383019088050923,0.014705954412287888,0.01561320697138513,0.01582231159629578,0.016732059612274766,0.017920344618789233,0.018827409625095742,0.020070646841170877,0.02008148477313573,0.021799968249996585,0.3842055356279491,0.22409617653249042,0.2860459202439324,0.4526729490534818,0.4692196823084163,0.35545114457011484,0.46895699048573475
312,Amundi MSCI EMs SRI PAB - DR ,1rTEMSRI,1449,2019,6661.451345755693,0.0,0.0,0.0,0.0,0.0,0.019895940906885668,0.038014004059885344,-0.056531972710192724,0.0,0.0,0.0,0.0,0.0,0.17005344554427043,0.17882851770740266,0.05632320788158691,0.5030574562449119,0.560193819452147,0.5514914347448682,0.5249445030178147,0.43197034927118805,0.6218665586784022,0.6245971994545905
313,Amundi Fltng Rt USD Corp ESG - DR USD,1rTAFLT,2398,2015,11035.526271893244,0.0,0.024492363495591175,0.02536487790970924,0.025346568066888113,0.026397562908928744,0.026568661714541513,0.029623570576415674,0.033259488363950804,0.0,0.023604791946972327,0.024303102681822324,0.026008362677360425,0.02795978843087618,0.030417645615348,0.031078674857289608,0.0313517643478298,0.8865013064535234,0.8962197507309858,0.932113528167263,0.9007218056706277,0.9245638904665383,0.9248009986812711,0.847779886146008
314,Amundi PEA Oblig d'État Euro ETF Acc,1rTOBLI,1466,2019,10656.336971350614,0.0,0.0,0.0,0.0,0.0,-0.02886763510106221,-0.04579733526038066,-0.06309806042028586,0.0,0.0,0.0,0.0,0.0,0.07028278841955139,0.06871147900450061,0.07185249803017617,-0.649723923947768,-0.3474180862048105,-0.4998416147964307,-0.4981649354386357,-0.591992862200625,-0.40326873713972744,-0.5111452527403832
315,Amundi Euro Govt Bd 3-5Y ETF Acc,1rTMTB,2556,2014,2852.7742566510174,-0.004184069196540494,-0.004780263311154723,-0.007476102645755103,-0.008657655667621032,-0.008884885288823917,-0.013977232371639321,-0.018393307731109265,-0.02581652311752371,0.031071577832895606,0.03135564038453695,0.032237671630998055,0.03434285929557954,0.037014677640993074,0.03835902207514686,0.04189719755554671,0.04657980804833455,-0.5810473864223105,-0.3376382326467553,-0.42122594713352723,-0.44296202215545544,-0.5166993859530289,-0.3926018280000667,-0.49397684533339203
316,Lyxor Smart Overnight Return ETF C EUR,1rTCSH2,2403,2015,11021.491052850604,0.0,0.0026665797737829397,0.0029661664363069516,0.0037898239551729107,0.005015773889196126,0.006891530018939578,0.009844586898538876,0.015135412943848053,0.0,0.01330843846221122,0.013819310956922452,0.014636862874027077,0.01553020495462213,0.016477400085986943,0.017388915267467837,0.017581599478220408,0.12621060044369978,-0.03630594736024265,0.01903306525158106,0.17634430764520467,0.2089986333595537,0.029825452632020622,0.14146663055610065
317,Amundi IS Gvt Bd Lw Rtd ErInvGr1-3 ETF-C,1rTX13G,2553,2014,647.0019584802194,-0.0023831082182826733,-0.002701187840258996,-0.003556471107403508,-0.0039163210869411404,-0.003444681781754076,-0.005255745470212231,-0.006032665247198814,-0.007687412120468285,0.017104021544481603,0.017267146937881245,0.01814187436486224,0.019415058489635546,0.02090416102054969,0.022338388640628704,0.024996423495919864,0.028951171562979845,-0.6714890510808168,-0.5094145034145852,-0.5748034264889119,-0.531415273282531,-0.6009713746909253,-0.538560383099338,-0.5518720595707726
318,UBS ETF BBG US 7-10Yr T-bonds USD A-d,1rAUEFI,2209,2016,217.01358080579448,0.0,0.0,-0.014113931789962307,-0.008271080840494669,0.004806910771448678,-0.020329831477589613,-0.04685350284093201,-0.03882861024043124,0.0,0.0,0.08950712783544022,0.09248857368587207,0.09132456331313069,0.07904007075002895,0.05702885064340156,0.05487816823950425,-0.4610002992006505,-0.1926957956766851,-0.25847177366496377,-0.4224528693916185,-0.4531709091767834,-0.3023470482539049,-0.4157483431213562
319,Lyxor EuroMTS 1-3Y ITA BTP GovBdDRETFDis,1rTMI13,2375,2014,1599.4463157894736,-0.008096522083972131,-0.008820754873980138,-0.01075912729975063,-0.01296552928129919,-0.013549204874706504,-0.021889679283614582,-0.028542845030634926,-0.032846727415129076,0.025368965610896504,0.025472938174293244,0.026599053448629735,0.028086894414312415,0.029891869032779544,0.025601092542391766,0.02473173894232262,0.028555757610781857,-0.632919249214547,-0.4504481111873437,-0.5351522633504735,-0.5000698811062387,-0.5895628250841636,-0.5138804194296274,-0.5552913828663553
320,Amundi Euro Overnight Return ETF Acc,1rTCSH,2556,2014,9817.745305164319,0.0005243899534167485,0.000565923863155921,0.0009753074051703633,0.0017891082619864562,0.0029707491329513994,0.004802403529880187,0.0078079878555677865,0.01317196953243237,0.013117347987849064,0.013316052371912355,0.014085049720831598,0.01492967810824485,0.01587385417645489,0.016900716643314995,0.01785152342856927,0.018117800171729707,-0.33033907341329527,-0.4651399606064508,-0.433244777780215,-0.26868383468336576,-0.2577340234144433,-0.414472457025565,-0.2315667859248735
321,Amundi Glbl Em Bd Mkt iBoxx ETF Dis,1rTLEMB,2389,2014,744.1511092507325,-0.035591256235085605,-0.034228913386759915,-0.040119502163902115,-0.046697077854718196,-0.04055809821329908,-0.05904881019977663,-0.06972373583942684,-0.10292131588759741,0.08295383322604893,0.08393208983115567,0.08475794521778252,0.0887887875768228,0.09430700072855946,0.09272586912118942,0.09945310592145655,0.09957666082709299,-0.6899733956702454,-0.6081656143171854,-0.6755155938389736,-0.5705200322556282,-0.7090637414518868,-0.6441621054087537,-0.5651125743686253
322,SPDR® Blmbrg US Trs Bd ETF,1rTTSYE,2558,2014,541.8072713057076,-0.0014188091232894178,-0.006184449237519043,-0.009708031658424465,-0.005288246691581511,0.0052231331380453265,-0.015181646092387887,-0.034437269831577924,-0.023992854283099198,0.07771093228954234,0.07403093480686977,0.07719811299427286,0.07955802142554143,0.07751938185383936,0.06908965956723842,0.055932964543262326,0.05180863143818005,-0.28138241885221843,-0.12942481501822126,-0.17991961000533965,-0.2619785417236391,-0.2593880024107733,-0.21588232403993263,-0.2736207161374704
323,Amundi Euro HR McWtdGBETFAcc,1rTMAA,2557,2014,1446.0934689088776,-0.008813562422617827,-0.00989714807100467,-0.015995797255476327,-0.016153586651833033,-0.01976206652207495,-0.0351912649218807,-0.05080489990891686,-0.06417039203636606,0.060302989471610266,0.060881682915009123,0.061213274646119996,0.06524618086858677,0.06996821336567557,0.06692495032134718,0.06626102832908357,0.07232129244923916,-0.5111026985876703,-0.21006147568430006,-0.30191922945608407,-0.39563467022527576,-0.45128934012024535,-0.29213578180856153,-0.4566924210996849
324,UBS ETF BBG US 1-3Yr T-bonds USD A-d,1rAUEFF,2201,2016,163.37346660608813,0.0,0.0,0.0013033351960930124,0.0049963485221128515,0.014892910950669344,0.0033804257623312422,0.003719467700551466,0.018669643276148958,0.0,0.0,0.06652719369511918,0.0671939683943351,0.061816646081228756,0.0615582775533485,0.06429976800531562,0.06105367280498751,0.058068831190745664,0.016902431561805445,0.06333565167599384,-0.06798225148898882,-0.005170752652896105,0.003165839899530368,0.017081454451095456
325,Amundi IS Govt Bd Hgh Rtd Er Inv GrETFEURC,1rTAM3A,2553,2014,2067.5256560908733,-0.008461795647666456,-0.009537037855319503,-0.015561474574010057,-0.01559503546742167,-0.01955892030224623,-0.03494269113586473,-0.05097341369437433,-0.06443248643638937,0.06112328929532805,0.06172466280699703,0.06216304568404698,0.06627929580389523,0.07100229140770001,0.06800769028991988,0.0671120254585703,0.07323670748194298,-0.4981408140565047,-0.19320598435898953,-0.28438706862896534,-0.38015295377783204,-0.4401300667118565,-0.271957492633927,-0.44131985236321436
326,Invesco EuroMTS Cash 3 Months ETF,1rTPEU,2445,2014,183.67402862985685,-0.0005946087536582353,-0.0005579354069869492,-0.00022147036962322613,0.0010120358618175961,0.0019494850857275428,0.003468634740191792,0.005915643716920452,0.010245638419259784,0.01241543009778345,0.012618751411844474,0.013388340101844576,0.013984951138048277,0.014413702364736554,0.01543177020063911,0.016519914881442187,0.01717080667939831,-0.4546548243992868,-0.5848135726295572,-0.5655684539507926,-0.40370709785565784,-0.380854946812185,-0.5492883232875294,-0.3423691084012047
327,SPDR® Blmbrg 1-3 Yr EUR Govt BdETF,1rTGOVS,2498,2014,754.3006405124099,-0.003666952030327414,-0.0037039572092706276,-0.004440071225206086,-0.004813199479681104,-0.004555140800150941,-0.006307020202078327,-0.007167340096285165,-0.008605103314581398,0.01649165940015087,0.016532483136147066,0.017413827387607408,0.018633110459319594,0.020141994836759252,0.021642282612894487,0.024233401059805742,0.02815200172385297,-0.7082962389685332,-0.5824598077564052,-0.648193750389308,-0.58572751464009,-0.6772919937127857,-0.6286575966843868,-0.6064283815975339
